original_name,public_name,public_path,pdf_id,public_id,page_count,strategy,pii_block_hits,recurring_header_footer_hits,flags,anchor_found,anchor_text
01342_Revista_Brasileira_de_Estudos_2025.pdf,case_0116.pdf,anonymized_pdfs/case_0116.pdf,116,case_0116,25,cover_swap_first_page,40,36,cover_swapped,,
01343_Revista_Brasileira_de_Estudos_2025.pdf,case_0117.pdf,anonymized_pdfs/case_0117.pdf,117,case_0117,23,cover_swap_first_page,43,37,cover_swapped,,
01345_Revista_Brasileira_de_Estudos_2025.pdf,case_0118.pdf,anonymized_pdfs/case_0118.pdf,118,case_0118,11,cover_swap_first_page,7,15,cover_swapped,,
01346_Revista_Brasileira_de_Estudos_2025.pdf,case_0119.pdf,anonymized_pdfs/case_0119.pdf,119,case_0119,24,cover_swap_first_page,4,34,cover_swapped,,
01363_Revista_Brasileira_de_Saúde_Ma_2025.pdf,case_0120.pdf,anonymized_pdfs/case_0120.pdf,120,case_0120,10,cover_swap_first_page,4,9,cover_swapped,,
01367_Revista_Brasileira_de_Saúde_Ma_2024.pdf,case_0121.pdf,anonymized_pdfs/case_0121.pdf,121,case_0121,9,cover_swap_first_page,4,8,cover_swapped,,
01368_Revista_Brasileira_de_Saúde_Ma_2024.pdf,case_0122.pdf,anonymized_pdfs/case_0122.pdf,122,case_0122,8,cover_swap_first_page,4,7,cover_swapped,,
01369_Revista_Brasileira_de_Saúde_Ma_2024.pdf,case_0123.pdf,anonymized_pdfs/case_0123.pdf,123,case_0123,9,cover_swap_first_page,2,8,cover_swapped,,
01382_Revista_Katálysis_2024.pdf,case_0124.pdf,anonymized_pdfs/case_0124.pdf,124,case_0124,10,cover_swap_first_page,25,18,cover_swapped,,
01402_Revista_Projetar_2025.pdf,case_0125.pdf,anonymized_pdfs/case_0125.pdf,125,case_0125,14,cover_swap_first_page,3,13,cover_swapped,,
01403_Revista_Projetar_2025.pdf,case_0126.pdf,anonymized_pdfs/case_0126.pdf,126,case_0126,14,cover_swap_first_page,17,13,cover_swapped,,
01407_Revista_Projetar_2025.pdf,case_0127.pdf,anonymized_pdfs/case_0127.pdf,127,case_0127,16,cover_swap_first_page,8,15,cover_swapped,,
01408_Revista_Projetar_2025.pdf,case_0128.pdf,anonymized_pdfs/case_0128.pdf,128,case_0128,13,cover_swap_first_page,2,12,cover_swapped,,
01409_Revista_Projetar_2025.pdf,case_0129.pdf,anonymized_pdfs/case_0129.pdf,129,case_0129,17,cover_swap_first_page,14,16,cover_swapped,,
01454_Socioeconomic_Analytics_2025.pdf,case_0130.pdf,anonymized_pdfs/case_0130.pdf,130,case_0130,13,cover_swap_first_page,7,12,cover_swapped,,
01458_Socioeconomic_Analytics_2025.pdf,case_0131.pdf,anonymized_pdfs/case_0131.pdf,131,case_0131,42,cover_swap_first_page,21,43,cover_swapped,,
01467_Tempo_Social_2024.pdf,case_0132.pdf,anonymized_pdfs/case_0132.pdf,132,case_0132,24,cover_swap_first_page,12,23,cover_swapped,,
01490_Vértices_2020.pdf,case_0133.pdf,anonymized_pdfs/case_0133.pdf,133,case_0133,11,cover_swap_first_page,44,20,cover_swapped,,
01495_Estudios_Atacameños_2024.pdf,case_0134.pdf,anonymized_pdfs/case_0134.pdf,134,case_0134,36,cover_swap_first_page,54,35,cover_swapped,,
01506_Persona_y_Sociedad_2023.pdf,case_0135.pdf,anonymized_pdfs/case_0135.pdf,135,case_0135,11,cover_swap_first_page,22,10,cover_swapped,,
01508_Persona_y_Sociedad_2023.pdf,case_0136.pdf,anonymized_pdfs/case_0136.pdf,136,case_0136,15,cover_swap_first_page,28,14,cover_swapped,,
01530_Revista_Hábitat_Sustentable_2024.pdf,case_0137.pdf,anonymized_pdfs/case_0137.pdf,137,case_0137,14,cover_swap_first_page,62,34,cover_swapped,,
01549_Acta_Neurológica_Colombiana_2023.pdf,case_0138.pdf,anonymized_pdfs/case_0138.pdf,138,case_0138,11,cover_swap_first_page,1,10,cover_swapped;image_redaction_fallback,,
01552_Actualidades_Biológicas_2025.pdf,case_0139.pdf,anonymized_pdfs/case_0139.pdf,139,case_0139,15,cover_swap_first_page,23,14,cover_swapped,,
01593_Cultura_y_Droga_2025.pdf,case_0140.pdf,anonymized_pdfs/case_0140.pdf,140,case_0140,18,cover_swap_first_page,33,34,cover_swapped,,
01597_Cultura_y_Droga_2024.pdf,case_0141.pdf,anonymized_pdfs/case_0141.pdf,141,case_0141,27,cover_swap_first_page,41,52,cover_swapped,,
01605_Desafíos_2025.pdf,case_0142.pdf,anonymized_pdfs/case_0142.pdf,142,case_0142,32,cover_swap_first_page,7,33,cover_swapped,,
01642_RHS_Revista_Humanismo_y_Socied_2026.pdf,case_0143.pdf,anonymized_pdfs/case_0143.pdf,143,case_0143,19,cover_swap_first_page,5,0,cover_swapped,,
01650_RHS_Revista_Humanismo_y_Socied_2025.pdf,case_0144.pdf,anonymized_pdfs/case_0144.pdf,144,case_0144,20,cover_swap_first_page,5,0,cover_swapped,,
01663_Revista_Colombiana_de_Obstetri_2024.pdf,case_0145.pdf,anonymized_pdfs/case_0145.pdf,145,case_0145,1,first_page_fallback_band,6,0,single_page;no_anchor,no,
01664_Revista_Colombiana_de_Obstetri_2022.pdf,case_0146.pdf,anonymized_pdfs/case_0146.pdf,146,case_0146,9,cover_swap_first_page,22,0,cover_swapped,,
01667_Revista_Colombiana_de_Obstetri_2020.pdf,case_0346.pdf,anonymized_pdfs/case_0346.pdf,346,case_0346,11,cover_swap_first_page,9,0,cover_swapped,,
01670_Revista_Colombiana_de_Obstetri_2016.pdf,case_0147.pdf,anonymized_pdfs/case_0147.pdf,147,case_0147,3,cover_swap_first_page,1,0,cover_swapped,,
01686_Revista_Virtual_Universidad_Ca_2025.pdf,case_0148.pdf,anonymized_pdfs/case_0148.pdf,148,case_0148,32,cover_swap_first_page,82,124,cover_swapped,,
01691_Revista_de_Economía_del_Rosari_2026.pdf,case_0149.pdf,anonymized_pdfs/case_0149.pdf,149,case_0149,32,cover_swap_first_page,6,89,cover_swapped,,
01692_Revista_de_Economía_del_Rosari_2026.pdf,case_0150.pdf,anonymized_pdfs/case_0150.pdf,150,case_0150,27,cover_swap_first_page,4,52,cover_swapped,,
01699_Revista_de_Economía_del_Rosari_2023.pdf,case_0151.pdf,anonymized_pdfs/case_0151.pdf,151,case_0151,39,cover_swap_first_page,84,81,cover_swapped,,
01714_Revista_de_Investigación_Agrar_2025.pdf,case_0152.pdf,anonymized_pdfs/case_0152.pdf,152,case_0152,24,cover_swap_first_page,77,63,cover_swapped,,
01718_Revista_de_Investigación_Agrar_2023.pdf,case_0153.pdf,anonymized_pdfs/case_0153.pdf,153,case_0153,18,cover_swap_first_page,28,32,cover_swapped,,
01719_Revista_de_Investigación_Agrar_2023.pdf,case_0154.pdf,anonymized_pdfs/case_0154.pdf,154,case_0154,30,cover_swap_first_page,73,56,cover_swapped,,
01724_Suma_de_Negocios_2025.pdf,case_0155.pdf,anonymized_pdfs/case_0155.pdf,155,case_0155,9,cover_swap_first_page,10,0,cover_swapped,,
01726_Suma_de_Negocios_2024.pdf,case_0156.pdf,anonymized_pdfs/case_0156.pdf,156,case_0156,12,cover_swap_first_page,55,2,cover_swapped,,
01728_Suma_de_Negocios_2024.pdf,case_0157.pdf,anonymized_pdfs/case_0157.pdf,157,case_0157,7,cover_swap_first_page,7,0,cover_swapped,,
01730_Suma_de_Negocios_2024.pdf,case_0158.pdf,anonymized_pdfs/case_0158.pdf,158,case_0158,9,cover_swap_first_page,9,0,cover_swapped,,
01731_Universidad_y_Salud_2026.pdf,case_0159.pdf,anonymized_pdfs/case_0159.pdf,159,case_0159,13,cover_swap_first_page,47,12,cover_swapped,,
01732_Universidad_y_Salud_2025.pdf,case_0160.pdf,anonymized_pdfs/case_0160.pdf,160,case_0160,11,cover_swap_first_page,28,25,cover_swapped,,
01733_Universidad_y_Salud_2025.pdf,case_0161.pdf,anonymized_pdfs/case_0161.pdf,161,case_0161,10,cover_swap_first_page,31,21,cover_swapped,,
01734_Universidad_y_Salud_2025.pdf,case_0162.pdf,anonymized_pdfs/case_0162.pdf,162,case_0162,13,cover_swap_first_page,47,30,cover_swapped,,
01735_Universidad_y_Salud_2025.pdf,case_0163.pdf,anonymized_pdfs/case_0163.pdf,163,case_0163,10,cover_swap_first_page,31,22,cover_swapped,,
01737_Universidad_y_Salud_2024.pdf,case_0164.pdf,anonymized_pdfs/case_0164.pdf,164,case_0164,9,cover_swap_first_page,29,8,cover_swapped,,
01740_Universidad_y_Salud_2024.pdf,case_0165.pdf,anonymized_pdfs/case_0165.pdf,165,case_0165,13,cover_swap_first_page,51,30,cover_swapped,,
01760_Cedamaz_2024.pdf,case_0166.pdf,anonymized_pdfs/case_0166.pdf,166,case_0166,6,cover_swap_first_page,7,7,cover_swapped,,
01762_Informática_y_Sistemas_2026.pdf,case_0167.pdf,anonymized_pdfs/case_0167.pdf,167,case_0167,10,cover_swap_first_page,32,45,cover_swapped,,
01764_Informática_y_Sistemas_2026.pdf,case_0168.pdf,anonymized_pdfs/case_0168.pdf,168,case_0168,13,cover_swap_first_page,48,60,cover_swapped,,
01792_Revista_Científica_UISRAEL_2026.pdf,case_0169.pdf,anonymized_pdfs/case_0169.pdf,169,case_0169,16,cover_swap_first_page,25,30,cover_swapped,,
01794_Revista_Científica_UISRAEL_2026.pdf,case_0170.pdf,anonymized_pdfs/case_0170.pdf,170,case_0170,26,cover_swap_first_page,36,50,cover_swapped,,
01799_Revista_Científica_UISRAEL_2025.pdf,case_0171.pdf,anonymized_pdfs/case_0171.pdf,171,case_0171,23,cover_swap_first_page,42,44,cover_swapped,,
01800_Revista_Científica_UISRAEL_2025.pdf,case_0172.pdf,anonymized_pdfs/case_0172.pdf,172,case_0172,15,cover_swap_first_page,25,28,cover_swapped,,
01802_Universitas_2026.pdf,case_0173.pdf,anonymized_pdfs/case_0173.pdf,173,case_0173,27,cover_swap_first_page,7,26,cover_swapped,,
01848_Puriq_2024.pdf,case_0174.pdf,anonymized_pdfs/case_0174.pdf,174,case_0174,10,cover_swap_first_page,41,18,cover_swapped,,
01851_Revista_Amazónica_de_Ciencias_2026.pdf,case_0175.pdf,anonymized_pdfs/case_0175.pdf,175,case_0175,11,cover_swap_first_page,36,10,cover_swapped,,
01853_Revista_Amazónica_de_Ciencias_2026.pdf,case_0176.pdf,anonymized_pdfs/case_0176.pdf,176,case_0176,10,cover_swap_first_page,34,9,cover_swapped,,
01854_Revista_Amazónica_de_Ciencias_2026.pdf,case_0177.pdf,anonymized_pdfs/case_0177.pdf,177,case_0177,10,cover_swap_first_page,38,9,cover_swapped,,
01855_Revista_Amazónica_de_Ciencias_2026.pdf,case_0178.pdf,anonymized_pdfs/case_0178.pdf,178,case_0178,9,cover_swap_first_page,31,8,cover_swapped,,
01856_Revista_Amazónica_de_Ciencias_2026.pdf,case_0179.pdf,anonymized_pdfs/case_0179.pdf,179,case_0179,8,cover_swap_first_page,26,7,cover_swapped,,
01857_Revista_Amazónica_de_Ciencias_2025.pdf,case_0180.pdf,anonymized_pdfs/case_0180.pdf,180,case_0180,15,cover_swap_first_page,39,14,cover_swapped,,
01858_Revista_Amazónica_de_Ciencias_2025.pdf,case_0181.pdf,anonymized_pdfs/case_0181.pdf,181,case_0181,10,cover_swap_first_page,27,9,cover_swapped,,
01859_Revista_Amazónica_de_Ciencias_2025.pdf,case_0182.pdf,anonymized_pdfs/case_0182.pdf,182,case_0182,12,cover_swap_first_page,37,11,cover_swapped,,
01860_Revista_Amazónica_de_Ciencias_2025.pdf,case_0183.pdf,anonymized_pdfs/case_0183.pdf,183,case_0183,8,cover_swap_first_page,25,7,cover_swapped,,
01866_Revista_Científica_de_Sistemas_2025.pdf,case_0184.pdf,anonymized_pdfs/case_0184.pdf,184,case_0184,14,cover_swap_first_page,38,13,cover_swapped,,
01929_Revista_Argentina_de_Reumatolo_2024.pdf,case_0185.pdf,anonymized_pdfs/case_0185.pdf,185,case_0185,9,cover_swap_first_page,9,8,cover_swapped,,
01930_Revista_Argentina_de_Reumatolo_2024.pdf,case_0186.pdf,anonymized_pdfs/case_0186.pdf,186,case_0186,9,cover_swap_first_page,11,8,cover_swapped,,
01956_Salud_Colectiva_2024.pdf,case_0187.pdf,anonymized_pdfs/case_0187.pdf,187,case_0187,13,cover_swap_first_page,80,12,cover_swapped,,
01957_Salud_Colectiva_2023.pdf,case_0188.pdf,anonymized_pdfs/case_0188.pdf,188,case_0188,13,cover_swap_first_page,48,12,cover_swapped,,
01961_ABCS_Health_Sciences_2026.pdf,case_0189.pdf,anonymized_pdfs/case_0189.pdf,189,case_0189,19,cover_swap_first_page,50,18,cover_swapped,,
01963_ABCS_Health_Sciences_2025.pdf,case_0190.pdf,anonymized_pdfs/case_0190.pdf,190,case_0190,10,cover_swap_first_page,40,11,cover_swapped,,
01966_ABCS_Health_Sciences_2025.pdf,case_0191.pdf,anonymized_pdfs/case_0191.pdf,191,case_0191,7,cover_swap_first_page,38,6,cover_swapped,,
01967_ABCS_Health_Sciences_2025.pdf,case_0192.pdf,anonymized_pdfs/case_0192.pdf,192,case_0192,8,cover_swap_first_page,43,7,cover_swapped,,
01968_ABCS_Health_Sciences_2024.pdf,case_0193.pdf,anonymized_pdfs/case_0193.pdf,193,case_0193,7,cover_swap_first_page,36,6,cover_swapped,,
01972_Acta_Ortopédica_Brasileira_2025.pdf,case_0194.pdf,anonymized_pdfs/case_0194.pdf,194,case_0194,4,cover_swap_first_page,2,0,cover_swapped,,
01973_Acta_Ortopédica_Brasileira_2025.pdf,case_0195.pdf,anonymized_pdfs/case_0195.pdf,195,case_0195,5,cover_swap_first_page,2,0,cover_swapped,,
01974_Acta_Ortopédica_Brasileira_2025.pdf,case_0196.pdf,anonymized_pdfs/case_0196.pdf,196,case_0196,5,cover_swap_first_page,1,0,cover_swapped,,
01975_Acta_Ortopédica_Brasileira_2025.pdf,case_0197.pdf,anonymized_pdfs/case_0197.pdf,197,case_0197,5,cover_swap_first_page,3,0,cover_swapped,,
01978_Acta_Ortopédica_Brasileira_2024.pdf,case_0198.pdf,anonymized_pdfs/case_0198.pdf,198,case_0198,4,cover_swap_first_page,1,0,cover_swapped,,
01980_Acta_Ortopédica_Brasileira_2024.pdf,case_0199.pdf,anonymized_pdfs/case_0199.pdf,199,case_0199,5,cover_swap_first_page,1,3,cover_swapped,,
01981_Acta_Paulista_de_Enfermagem_2026.pdf,case_0200.pdf,anonymized_pdfs/case_0200.pdf,200,case_0200,10,cover_swap_first_page,7,9,cover_swapped,,
01984_Acta_Paulista_de_Enfermagem_2026.pdf,case_0201.pdf,anonymized_pdfs/case_0201.pdf,201,case_0201,10,cover_swap_first_page,3,9,cover_swapped,,
01991_Arquivos_Brasileiros_de_Cardio_2026.pdf,case_0202.pdf,anonymized_pdfs/case_0202.pdf,202,case_0202,9,cover_swap_first_page,21,24,cover_swapped,,
01993_Arquivos_Brasileiros_de_Cardio_2025.pdf,case_0203.pdf,anonymized_pdfs/case_0203.pdf,203,case_0203,11,cover_swap_first_page,42,30,cover_swapped,,
01994_Arquivos_Brasileiros_de_Cardio_2025.pdf,case_0204.pdf,anonymized_pdfs/case_0204.pdf,204,case_0204,14,cover_swap_first_page,23,39,cover_swapped,,
01995_Arquivos_Brasileiros_de_Cardio_2025.pdf,case_0205.pdf,anonymized_pdfs/case_0205.pdf,205,case_0205,8,cover_swap_first_page,21,21,cover_swapped,,
01998_Arquivos_Brasileiros_de_Cardio_2022.pdf,case_0206.pdf,anonymized_pdfs/case_0206.pdf,206,case_0206,7,cover_swap_first_page,14,18,cover_swapped,,
02004_Brazilian_Dental_Science_2025.pdf,case_0207.pdf,anonymized_pdfs/case_0207.pdf,207,case_0207,8,cover_swap_first_page,37,21,cover_swapped,,
02011_Brazilian_Journal_of_Forensic_2025.pdf,case_0208.pdf,anonymized_pdfs/case_0208.pdf,208,case_0208,17,cover_swap_first_page,21,16,cover_swapped,,
02017_Brazilian_Journal_of_Forensic_2022.pdf,case_0209.pdf,anonymized_pdfs/case_0209.pdf,209,case_0209,11,cover_swap_first_page,2,10,cover_swapped,,
02021_Brazilian_Journal_of_Nephrolog_2026.pdf,case_0210.pdf,anonymized_pdfs/case_0210.pdf,210,case_0210,11,cover_swap_first_page,45,20,cover_swapped,,
02022_Brazilian_Journal_of_Nephrolog_2025.pdf,case_0211.pdf,anonymized_pdfs/case_0211.pdf,211,case_0211,11,cover_swap_first_page,9,20,cover_swapped,,
02024_Brazilian_Journal_of_Nephrolog_2025.pdf,case_0212.pdf,anonymized_pdfs/case_0212.pdf,212,case_0212,12,cover_swap_first_page,6,24,cover_swapped,,
02029_Brazilian_Journal_of_Nephrolog_2025.pdf,case_0213.pdf,anonymized_pdfs/case_0213.pdf,213,case_0213,12,cover_swap_first_page,6,24,cover_swapped,,
02038_Brazilian_Neurosurgery_2022.pdf,case_0214.pdf,anonymized_pdfs/case_0214.pdf,214,case_0214,5,cover_swap_first_page,0,4,cover_swapped;no_explicit_pii_match,,
02039_Brazilian_Neurosurgery_2022.pdf,case_0215.pdf,anonymized_pdfs/case_0215.pdf,215,case_0215,6,cover_swap_first_page,3,5,cover_swapped,,
02041_Cogitare_Enfermagem_2026.pdf,case_0216.pdf,anonymized_pdfs/case_0216.pdf,216,case_0216,12,cover_swap_first_page,25,24,cover_swapped,,
02042_Cogitare_Enfermagem_2025.pdf,case_0217.pdf,anonymized_pdfs/case_0217.pdf,217,case_0217,12,cover_swap_first_page,31,22,cover_swapped,,
02046_Cogitare_Enfermagem_2025.pdf,case_0218.pdf,anonymized_pdfs/case_0218.pdf,218,case_0218,9,cover_swap_first_page,16,16,cover_swapped,,
02047_Cogitare_Enfermagem_2025.pdf,case_0219.pdf,anonymized_pdfs/case_0219.pdf,219,case_0219,14,cover_swap_first_page,33,26,cover_swapped,,
02048_Cogitare_Enfermagem_2025.pdf,case_0220.pdf,anonymized_pdfs/case_0220.pdf,220,case_0220,14,cover_swap_first_page,31,26,cover_swapped,,
02049_Cogitare_Enfermagem_2025.pdf,case_0221.pdf,anonymized_pdfs/case_0221.pdf,221,case_0221,15,cover_swap_first_page,25,28,cover_swapped,,
02053_ColunaColumna_2025.pdf,case_0222.pdf,anonymized_pdfs/case_0222.pdf,222,case_0222,5,cover_swap_first_page,6,2,cover_swapped,,
02055_ColunaColumna_2024.pdf,case_0223.pdf,anonymized_pdfs/case_0223.pdf,223,case_0223,7,cover_swap_first_page,3,3,cover_swapped,,
02056_ColunaColumna_2023.pdf,case_0224.pdf,anonymized_pdfs/case_0224.pdf,224,case_0224,5,cover_swap_first_page,1,2,cover_swapped,,
02057_ColunaColumna_2023.pdf,case_0225.pdf,anonymized_pdfs/case_0225.pdf,225,case_0225,3,cover_swap_first_page,1,0,cover_swapped,,
02058_ColunaColumna_2023.pdf,case_0226.pdf,anonymized_pdfs/case_0226.pdf,226,case_0226,6,cover_swap_first_page,1,2,cover_swapped,,
02059_ColunaColumna_2023.pdf,case_0227.pdf,anonymized_pdfs/case_0227.pdf,227,case_0227,4,cover_swap_first_page,1,2,cover_swapped,,
02061_Dental_Press_Journal_of_Orthod_2026.pdf,case_0228.pdf,anonymized_pdfs/case_0228.pdf,228,case_0228,29,cover_swap_first_page,32,56,cover_swapped,,
02062_Dental_Press_Journal_of_Orthod_2025.pdf,case_0229.pdf,anonymized_pdfs/case_0229.pdf,229,case_0229,31,cover_swap_first_page,1,30,cover_swapped,,
